Keyword	Position	Review text	Reviewed at	Owner's answer	Profile name	Profile URL	Profile image URL	Rating	Reviews count	Photos count	Is local guide?
Masjid Salman ITB	308	Best masjid ever. This is the definition of masjid being the center of da'wah. You will feel different atmosphere here. Masjid that full of different activity. Children playing, people reciting qur'an, studying, doing social activity, meeting, all around the masjid. This masjid also has really professional organization. Held various interesting event. You will enjoy your time praying here :)	2017-11-10 02:06:39 +00:00		Rachmat Lasama	https://www.google.com/maps/contrib/111221447858948527901?hl=en-IT&sa=X&ved=2ahUKEwjgu7Pp2oz0AhXQMewKHfBDAD4QvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14GhKW3I--LQVBrjbhM51PzyWwjaYJjKJRJBe37Bebw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	45	7	Yes
Masjid Salman ITB	309	One of the best mood bosster places in Bandung	2020-11-10 02:06:39 +00:00		1C Fayyadh Ahza Annabighoh	https://www.google.com/maps/contrib/118408768223752419826?hl=en-IT&sa=X&ved=2ahUKEwjgu7Pp2oz0AhXQMewKHfBDAD4QvvQBegUIARCHAQ	https://lh3.googleusercontent.com/a-/AOh14Gg6hQQ9cR8A4tODH_AA0C-YHQHuEKEX4OyzwEotXA=s40-c-c0x00000000-cc-rp-mo-br100	5	12	3	No
Masjid Salman ITB	310	Nice place for every Moslem to pray	2020-11-10 02:06:39 +00:00		Fahmi Dito	https://www.google.com/maps/contrib/109658623668845272777?hl=en-IT&sa=X&ved=2ahUKEwjgu7Pp2oz0AhXQMewKHfBDAD4QvvQBegUIARCSAQ	https://lh3.googleusercontent.com/a/AATXAJwk5u6nhDdO14fbikyzHtX9gti1bgrj8K9OJuHz=s40-c-c0x00000000-cc-rp-mo-br100	5	2	0	No
Masjid Salman ITB	311	Students of ITB often take a prayer here, good place for Ibadah	2019-11-10 02:06:39 +00:00		Maimun Hasan	https://www.google.com/maps/contrib/113869887518076486620?hl=en-IT&sa=X&ved=2ahUKEwj80rrp2oz0AhVOtaQKHcCUA8cQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GhP7Bs4POXo4ZU4AIXOKMihT1mC1BvqFHUYwvITWw=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	16	4	Yes
Masjid Salman ITB	312	The most beautifull and peacefull place in tje world :)	2017-11-10 02:06:39 +00:00		R. F. Sabra	https://www.google.com/maps/contrib/104465444403669139428?hl=en-IT&sa=X&ved=2ahUKEwj80rrp2oz0AhVOtaQKHcCUA8cQvvQBegQIARA5	https://lh3.googleusercontent.com/a/AATXAJwo6lpXXRqHfNKn_X3QGg6MDzLz9zqxUHeMqejG=s40-c-c0x00000000-cc-rp-mo-br100	5	3	15	No
Masjid Salman ITB	313	One of the most comfortable mosque in bandung, with many of public services	2019-11-10 02:06:39 +00:00		Mad MedDoc	https://www.google.com/maps/contrib/103446374562618435021?hl=en-IT&sa=X&ved=2ahUKEwj80rrp2oz0AhVOtaQKHcCUA8cQvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14GhDAnsOlBFCtpt2frv4uhuy6h_9G3VKOqo2OdPW4q0=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	40	7	Yes
Masjid Salman ITB	314	A cozy and relaxing ambience masjid in Bandung	2020-11-10 02:06:39 +00:00		E Methyra	https://www.google.com/maps/contrib/108872950671624308421?hl=en-IT&sa=X&ved=2ahUKEwj80rrp2oz0AhVOtaQKHcCUA8cQvvQBegQIARBP	https://lh3.googleusercontent.com/a-/AOh14GiVSJg_PQqNggA41Fu5_8DV6jWEKH7fXdJZayCg=s40-c-c0x00000000-cc-rp-mo-br100	5	7	0	No
Masjid Salman ITB	315	One of the most memorable place in my life	2020-11-10 02:06:39 +00:00		Asma Rosyidah	https://www.google.com/maps/contrib/100193212217969236223?hl=en-IT&sa=X&ved=2ahUKEwj80rrp2oz0AhVOtaQKHcCUA8cQvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14GhtxzX0J7V9kff_m5Y0DZ8jvdh-6rPWi7glCsGJ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	194	68	Yes
Masjid Salman ITB	316	Big Masjid. Comfortable place to muslims for praying.	2019-11-10 02:06:39 +00:00		Donny Tri	https://www.google.com/maps/contrib/114354354089240292786?hl=en-IT&sa=X&ved=2ahUKEwj80rrp2oz0AhVOtaQKHcCUA8cQvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14Ggz7QVlkegpVFao2dMVRI1_ac8IWUsceX36YDzdIg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	128	216	Yes
Masjid Salman ITB	317	Very popular masque  love it to pray here	2020-11-10 02:06:39 +00:00		Indrawan Ibonk	https://www.google.com/maps/contrib/100299398595868454217?hl=en-IT&sa=X&ved=2ahUKEwj80rrp2oz0AhVOtaQKHcCUA8cQvvQBegQIARBw	https://lh3.googleusercontent.com/a-/AOh14GiJ81Rl_xrHo0mJsoXS8CCU8x_znjm1Ct6EnSUe=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	119	271	Yes
Masjid Salman ITB	318	Strategic mosque, nice place to rest your body after work and pray.	2018-11-10 02:06:39 +00:00		Reinaldy Fauzan	https://www.google.com/maps/contrib/116991751951314903772?hl=en-IT&sa=X&ved=2ahUKEwj80rrp2oz0AhVOtaQKHcCUA8cQvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14GjGWhOgGyBHzcLjQJxWehNngJG6W826paYiPanFMg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	54	0	Yes
Masjid Salman ITB	319	Pk	2021-10-10 02:06:39 +00:00		bw mardias	https://www.google.com/maps/contrib/112294862076031206107?hl=en-IT&sa=X&ved=2ahUKEwj80rrp2oz0AhVOtaQKHcCUA8cQvvQBegUIARCGAQ	https://lh3.googleusercontent.com/a-/AOh14GhtACplurqHj52_NQqjvk-1rJPEaMFQUnpI4Kgf=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	97	39	Yes
Masjid Salman ITB	320	Great place to have a pray. Super cozy. Super solemn.	2016-11-10 02:06:39 +00:00		Galih D. Putranto	https://www.google.com/maps/contrib/104147521191010872887?hl=en-IT&sa=X&ved=2ahUKEwj80rrp2oz0AhVOtaQKHcCUA8cQvvQBegUIARCRAQ	https://lh3.googleusercontent.com/a-/AOh14GicTlK-_d0_saG_aKe0KoRASs0pZH23qCgVjgKd=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	370	140	Yes
Masjid Salman ITB	321	a great place to spend your time	2020-11-10 02:06:41 +00:00		Rahmatul Husni	https://www.google.com/maps/contrib/103003273428782329359?hl=en-ID&sa=X&ved=2ahUKEwiDn9fp2oz0AhXTXCsKHe59Bp8QvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GilUql8uCUJHXvh3u8nAIJx2h2QIuC-er7Oe8HBBsU=s40-c-c0x00000000-cc-rp-mo-br100	5	6	1	No
Masjid Salman ITB	322	Feel very close with God... very comfortable mosque	2019-11-10 02:06:41 +00:00		Ningroem	https://www.google.com/maps/contrib/107108234966101235703?hl=en-ID&sa=X&ved=2ahUKEwiDn9fp2oz0AhXTXCsKHe59Bp8QvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14GjEOuFR7fcq7zPHQCjIqjAI_EsEBWdE-1ly1eGOJQ=s40-c-c0x00000000-cc-rp-mo-br100	5	34	0	No
Masjid Salman ITB	323	I am grateful that itb has this mosque	2019-11-10 02:06:41 +00:00		Bariq Firmansyah	https://www.google.com/maps/contrib/105437735407857322161?hl=en-ID&sa=X&ved=2ahUKEwiDn9fp2oz0AhXTXCsKHe59Bp8QvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14Gg7E0A_-rKOa16bcq91aoJ3KR-qhd0owC7UgGIvRJU=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	299	420	Yes
Masjid Salman ITB	324	the best place. its clean and comfy.	2019-11-10 02:06:41 +00:00		Agni Kartika	https://www.google.com/maps/contrib/112881927211764948271?hl=en-ID&sa=X&ved=2ahUKEwiDn9fp2oz0AhXTXCsKHe59Bp8QvvQBegQIARBP	https://lh3.googleusercontent.com/a-/AOh14GimKBoYS88LuHUgKuqRSFHmcodN5CE1wB-A63k0Kg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	106	188	Yes
Masjid Salman ITB	325	It's a good place for self healing	2019-11-10 02:06:41 +00:00		Iftitakhul Zakiah	https://www.google.com/maps/contrib/111562769196061129983?hl=en-ID&sa=X&ved=2ahUKEwiDn9fp2oz0AhXTXCsKHe59Bp8QvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14Gifdh_CLeGfrglnkpcd-Fiw3XrenY6SvVovFvxOWQ=s40-c-c0x00000000-cc-rp-mo-br100	5	2	0	No
Masjid Salman ITB	326	Excellent experience is offered in term of worshipping and other spiritual need fulfilment	2017-11-10 02:06:41 +00:00		Abdul Mubdi Bindar	https://www.google.com/maps/contrib/116144667954795575368?hl=en-ID&sa=X&ved=2ahUKEwiDn9fp2oz0AhXTXCsKHe59Bp8QvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14GgO2-DQ0xDil_0McAH5XSMiJgAz3KkTXAyc8amS6fY=s40-c-c0x00000000-cc-rp-mo-ba4-br100	4	46	86	Yes
Masjid Salman ITB	327	One of big mosque in Bandung City. Good places to learn more about islam.	2018-11-10 02:06:41 +00:00		Muhammad Rizaldi Nuraulia	https://www.google.com/maps/contrib/105683947789014675753?hl=en-ID&sa=X&ved=2ahUKEwiDn9fp2oz0AhXTXCsKHe59Bp8QvvQBegQIARBw	https://lh3.googleusercontent.com/a-/AOh14GjkAHEKyCwKooXQunGAEyHEQkMW2iB2xGwTOx3g0g=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	120	38	Yes
Masjid Salman ITB	328	Nice mosque	2021-01-10 02:06:41 +00:00		Aldrien Royke	https://www.google.com/maps/contrib/100374914620574047725?hl=en-ID&sa=X&ved=2ahUKEwiDn9fp2oz0AhXTXCsKHe59Bp8QvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14GjAwdBoZjB7T8CSdMHcFCKv_6CJRdfvAlXKTEbFQw=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	77	25	Yes
Masjid Salman ITB	329	A great place for praying, learning and hang out	2019-11-10 02:06:41 +00:00		Nurlienda Hasanah	https://www.google.com/maps/contrib/108557964206330519710?hl=en-ID&sa=X&ved=2ahUKEwiDn9fp2oz0AhXTXCsKHe59Bp8QvvQBegUIARCGAQ	https://lh3.googleusercontent.com/a-/AOh14GiTghwgFoDeg9lf-au_rjQZbJV7KI8h9lf8X8VkAAM=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	229	652	Yes
Masjid Salman ITB	330	Quite place for praying, nice wood tile, surrounding with various culinary	2019-11-10 02:06:41 +00:00		Tasri Jatnika	https://www.google.com/maps/contrib/109235600559291154679?hl=en-ID&sa=X&ved=2ahUKEwiDn9fp2oz0AhXTXCsKHe59Bp8QvvQBegUIARCTAQ	https://lh3.googleusercontent.com/a-/AOh14GiwIPCrYTQTEwqWDZ39FGLcmfCIMiLxWCafqURDzw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	37	3	Yes
Masjid Salman ITB	331	ok	2021-01-10 02:06:40 +00:00		Wisal Alyasani	https://www.google.com/maps/contrib/103173389794725564703?hl=en-ID&sa=X&ved=2ahUKEwiBg9fp2oz0AhVKU30KHU-DC3QQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14Gi3owrKWu5gpIbyAz_oHswHPfL9rQZcYpNPw6c-9g=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	75	3	Yes
Masjid Salman ITB	332	appreciation goes to cafeteria owner in this masjid. They are off when shalat time comes	2016-11-10 02:06:40 +00:00		Maulana Gituri	https://www.google.com/maps/contrib/110239451747922809481?hl=en-ID&sa=X&ved=2ahUKEwiBg9fp2oz0AhVKU30KHU-DC3QQvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14GiDL5rN7-TqQwj2aLMl8767mTd11aKkBgucUBqmmw=s40-c-c0x00000000-cc-rp-mo-ba5-br100	4	188	518	Yes
Masjid Salman ITB	333	The best musque in bandung	2019-11-10 02:06:40 +00:00		Anggi Gunandi	https://www.google.com/maps/contrib/111072719446797630716?hl=en-ID&sa=X&ved=2ahUKEwiBg9fp2oz0AhVKU30KHU-DC3QQvvQBegQIARBE	https://lh3.googleusercontent.com/a/AATXAJw_MTStqa4E6MyAi-YPHra03qJVgTVTDK5T1PGS=s40-c-c0x00000000-cc-rp-mo-br100	5	13	0	No
Masjid Salman ITB	334	Eccentric mosque, glad it's full during prayer time	2020-11-10 02:06:40 +00:00		Masked Q	https://www.google.com/maps/contrib/103981990196864440552?hl=en-ID&sa=X&ved=2ahUKEwiBg9fp2oz0AhVKU30KHU-DC3QQvvQBegQIARBP	https://lh3.googleusercontent.com/a-/AOh14GhqTsBGxyQq4m06ej48xi9uR-9KpgEziYF5efr4=s40-c-c0x00000000-cc-rp-mo-br100	4	18	0	No
Masjid Salman ITB	335	Peaceful place. Active masjid	2019-11-10 02:06:40 +00:00		Yusuf Fajar	https://www.google.com/maps/contrib/101545475932555004149?hl=en-ID&sa=X&ved=2ahUKEwiBg9fp2oz0AhVKU30KHU-DC3QQvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14GgphqWd4X08KpBfLpS4iLdRXoaepy7wGD2gOn-hqw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	4	82	21	Yes
Masjid Salman ITB	336	Very nice and cozy place to discuss and learning	2019-11-10 02:06:40 +00:00		Nuha Adinata	https://www.google.com/maps/contrib/115102156169439653762?hl=en-ID&sa=X&ved=2ahUKEwiBg9fp2oz0AhVKU30KHU-DC3QQvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14GibMUVSZD6UH9NdWICXpjtdlYuAS8MnCfGIj0H_FA=s40-c-c0x00000000-cc-rp-mo-br100	5	1	1	No
Masjid Salman ITB	337	Always love to be here	2019-11-10 02:06:40 +00:00		Achmad Achyari	https://www.google.com/maps/contrib/101883691103092759459?hl=en-ID&sa=X&ved=2ahUKEwiBg9fp2oz0AhVKU30KHU-DC3QQvvQBegQIARBw	https://lh3.googleusercontent.com/a-/AOh14Gj7pB4PF6bMUf-jxK0TOvN73GZjlcp9nlGtHIR6sg=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	378	654	Yes
Masjid Salman ITB	338	remember the God, pray all the time	2020-11-10 02:06:40 +00:00		Diecy Franky Gandasuli	https://www.google.com/maps/contrib/111985832115751419534?hl=en-ID&sa=X&ved=2ahUKEwiBg9fp2oz0AhVKU30KHU-DC3QQvvQBegQIARB-	https://lh3.googleusercontent.com/a-/AOh14Ghddz2n4p0hp5x6d_xXk5pry2dmLDV2L1ZO5Jlc=s40-c-c0x00000000-cc-rp-mo-ba6-br100	3	1151	2099	Yes
Masjid Salman ITB	339	Cozy and memorable	2019-11-10 02:06:40 +00:00		Ginar Niwanputri	https://www.google.com/maps/contrib/114015944272453575142?hl=en-ID&sa=X&ved=2ahUKEwiBg9fp2oz0AhVKU30KHU-DC3QQvvQBegUIARCJAQ	https://lh3.googleusercontent.com/a-/AOh14GjQyFAZTQ92rX0hTfkFSUsvpw_g2HcQnCdhhzfl8w=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	72	80	Yes
Masjid Salman ITB	340	sometime when you fell so tired, being here got an atmosphere made my day.	2017-11-10 02:06:40 +00:00		uwie dewi prasasti	https://www.google.com/maps/contrib/116695183484223665267?hl=en-ID&sa=X&ved=2ahUKEwiBg9fp2oz0AhVKU30KHU-DC3QQvvQBegUIARCWAQ	https://lh3.googleusercontent.com/a-/AOh14Gi_zBqJLuEKuu4JrJYVkUU3QBXlqWfV28-lklKOBg=s40-c-c0x00000000-cc-rp-mo-ba6-br100	5	666	191	Yes
Masjid Salman ITB	341	the first ever mosque on campus area in Indonesia	2020-11-10 02:06:40 +00:00		Alamsyah Rizki Isroi	https://www.google.com/maps/contrib/108289590019383631763?hl=en-PH&sa=X&ved=2ahUKEwjKvtXp2oz0AhWTs1YBHTgQCU8QvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14Gh84CafY-p2I8G7O-cVnqdiy7eIQZ1r1m36ICp2Hw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	39	26	Yes
Masjid Salman ITB	342	Nice place, cool and comfortable for prying...	2019-11-10 02:06:40 +00:00		Cheful Prayogo	https://www.google.com/maps/contrib/112719364432298067265?hl=en-PH&sa=X&ved=2ahUKEwjKvtXp2oz0AhWTs1YBHTgQCU8QvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14GiTqP1tUdgoYLMKLefmbw_ApUYYbg_AExqckcQ8=s40-c-c0x00000000-cc-rp-mo-br100	5	2	2	No
Masjid Salman ITB	343	great mosque in the great institute  at  great city..i will miss this mosque...	2018-11-10 02:06:40 +00:00		Sudrajat Ahmad	https://www.google.com/maps/contrib/105751463625846622796?hl=en-PH&sa=X&ved=2ahUKEwjKvtXp2oz0AhWTs1YBHTgQCU8QvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14GjgoGbmsww9iJuwU4iU00Q7txpTqWl-NQ-xDgri=s40-c-c0x00000000-cc-rp-mo-ba4-br100	4	180	151	Yes
Masjid Salman ITB	344	Comfortable mosque, many young people, students prays there	2019-11-10 02:06:40 +00:00		herman royana	https://www.google.com/maps/contrib/107374226368708784415?hl=en-PH&sa=X&ved=2ahUKEwjKvtXp2oz0AhWTs1YBHTgQCU8QvvQBegQIARBP	https://lh3.googleusercontent.com/a/AATXAJx9gH2udkJfdaTQa17iLzau8VYx0jkY7zo7XwEZ=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	20	7	Yes
Masjid Salman ITB	345	The Best Place for rest time	2020-11-10 02:06:40 +00:00		M Fajar N	https://www.google.com/maps/contrib/118379937614453341579?hl=en-PH&sa=X&ved=2ahUKEwjKvtXp2oz0AhWTs1YBHTgQCU8QvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14GjdALnoo4nPXMv_czXixF_sJBqeSQ6yktl1Yjtvpg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	27	28	Yes
Masjid Salman ITB	346	The best masjid in Bandung for educational purpose	2020-11-10 02:06:40 +00:00		Fauzan Mufid	https://www.google.com/maps/contrib/111219726028763077628?hl=en-PH&sa=X&ved=2ahUKEwjKvtXp2oz0AhWTs1YBHTgQCU8QvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14GhnxW2kdXDT8Mqmlpj-y2UjPEeEp2RD-amhWYPVkg=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	19	12	Yes
Masjid Salman ITB	347	Cold place and quiet for praying.	2020-11-10 02:06:40 +00:00		Muhammad Rizky Devianto	https://www.google.com/maps/contrib/104241540076141751184?hl=en-PH&sa=X&ved=2ahUKEwjKvtXp2oz0AhWTs1YBHTgQCU8QvvQBegQIARBw	https://lh3.googleusercontent.com/a-/AOh14Gg56xYYFv2j9lK_Uvxnz9CL_2Bcb5Fy72_Z77zNyg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	154	17	Yes
Masjid Salman ITB	348	Big sizes, accomodating	2020-11-10 02:06:40 +00:00		Rendy Primrizqi	https://www.google.com/maps/contrib/104565347206383150930?hl=en-PH&sa=X&ved=2ahUKEwjKvtXp2oz0AhWTs1YBHTgQCU8QvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14GjD5Wt2tL4gsVaW03-oPVvGtfiQdis53S1o8MLvmw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	4	37	22	Yes
Masjid Salman ITB	349	Love the ambiance and also nice view	2020-11-10 02:06:40 +00:00		Madihah Salwa	https://www.google.com/maps/contrib/115535683839223100527?hl=en-PH&sa=X&ved=2ahUKEwjKvtXp2oz0AhWTs1YBHTgQCU8QvvQBegUIARCGAQ	https://lh3.googleusercontent.com/a-/AOh14GhDr6sjuw-p9jT4vZT9IPnvWaR2bC9iRji9zZ-lLw=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	76	89	Yes
Masjid Salman ITB	350	Salman itb	2019-11-10 02:06:40 +00:00		Riyad Sudrajat	https://www.google.com/maps/contrib/115458515521189160162?hl=en-PH&sa=X&ved=2ahUKEwjKvtXp2oz0AhWTs1YBHTgQCU8QvvQBegUIARCRAQ	https://lh3.googleusercontent.com/a-/AOh14GjRTfxG6od7Gvda0xIaQmKpKIbbC6mELxwmUr_UVw=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	30	20	Yes
Masjid Salman ITB	351	Amazing	2021-04-10 02:06:42 +00:00		Dany Ilyas	https://www.google.com/maps/contrib/104841761042777062377?hl=en-ID&sa=X&ved=2ahUKEwjwt4Dq2oz0AhVUgdgFHXkoDUMQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GjuopQj0dkmUiXVbLjB5sQUV1noUEsgTX3wYVEbOA=s40-c-c0x00000000-cc-rp-mo-br100	5	1	0	No
Masjid Salman ITB	352	A very lively mosque, full of activities and communities	2019-11-10 02:06:42 +00:00		Krisna Diastama	https://www.google.com/maps/contrib/103734610866471734524?hl=en-ID&sa=X&ved=2ahUKEwjwt4Dq2oz0AhVUgdgFHXkoDUMQvvQBegQIARA5	https://lh3.googleusercontent.com/a/AATXAJxJoj9uCChVWqZxie94YdY2LUQW_jEWC77RaRBdFA=s40-c-c0x00000000-cc-rp-mo-br100	5	6	0	No
Masjid Salman ITB	353	it's the most beautiful mosque with the hospitality student	2019-11-10 02:06:42 +00:00		angie sonia	https://www.google.com/maps/contrib/116106650683882038660?hl=en-ID&sa=X&ved=2ahUKEwjwt4Dq2oz0AhVUgdgFHXkoDUMQvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14GiQrsuyJQlU0tk2nQdS4LvMKSIU4JIDkUh4VNSo4Qk=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	40	101	Yes
Masjid Salman ITB	354	Most comfortable mosque for sleeping at night	2020-11-10 02:06:42 +00:00		8011 Ryan Nurdiansyach	https://www.google.com/maps/contrib/117521738250204898054?hl=en-ID&sa=X&ved=2ahUKEwjwt4Dq2oz0AhVUgdgFHXkoDUMQvvQBegQIARBP	https://lh3.googleusercontent.com/a-/AOh14GgpEADuk8ZP3iKRqoZWMxxyc_py4Onpw5pQBehPPw=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	22	1	Yes
Masjid Salman ITB	355	Spacious, clean and relaxing environment	2020-11-10 02:06:42 +00:00		Nuni Maharani	https://www.google.com/maps/contrib/110753774920878825156?hl=en-ID&sa=X&ved=2ahUKEwjwt4Dq2oz0AhVUgdgFHXkoDUMQvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14GjJWnpbWi6sk-gAmEfPeANmv8CpKPo6_htMT-RCdA=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	47	2	Yes
Masjid Salman ITB	356	A place where you can find a peace	2019-11-10 02:06:42 +00:00		Dali Arfian	https://www.google.com/maps/contrib/106175871878182840292?hl=en-ID&sa=X&ved=2ahUKEwjwt4Dq2oz0AhVUgdgFHXkoDUMQvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14GiW0hIRyPAuRHZMrB7UGhUjiyc61iYtxsVMSGDtLw=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	29	12	Yes
Masjid Salman ITB	357	Can heard bird chirping in the morning near the mosque	2020-11-10 02:06:42 +00:00		Fibonacci Alpha	https://www.google.com/maps/contrib/115951920342421011379?hl=en-ID&sa=X&ved=2ahUKEwjwt4Dq2oz0AhVUgdgFHXkoDUMQvvQBegQIARBw	https://lh3.googleusercontent.com/a/AATXAJwBAMc0IpxqmCwNBmWy2qk2YDM51RFH3TSUmWr6=s40-c-c0x00000000-cc-rp-mo-br100	4	47	119	No
Masjid Salman ITB	358	Good place	2020-12-10 02:06:42 +00:00		Muhammad Azzam Ubaidillah	https://www.google.com/maps/contrib/110871335064467283106?hl=en-ID&sa=X&ved=2ahUKEwjwt4Dq2oz0AhVUgdgFHXkoDUMQvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14GhIYAtmw-bpSYLkar4A-ZKVCd4I7HRXMT78xYI1SQ=s40-c-c0x00000000-cc-rp-mo-br100	4	8	0	No
Masjid Salman ITB	359	such a nice place to strengthen soul from every day routine	2018-11-10 02:06:42 +00:00		amitaba chan	https://www.google.com/maps/contrib/107855009106818491494?hl=en-ID&sa=X&ved=2ahUKEwjwt4Dq2oz0AhVUgdgFHXkoDUMQvvQBegUIARCGAQ	https://lh3.googleusercontent.com/a/AATXAJxgQlJHWW2lyMcCt6Wh1_NIQmmCK8xmp7YM7sy6=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	76	31	Yes
Masjid Salman ITB	360	Really good place to pray and great place in general	2019-11-10 02:06:42 +00:00		Bondan Rachmat	https://www.google.com/maps/contrib/112428674345077664864?hl=en-ID&sa=X&ved=2ahUKEwjwt4Dq2oz0AhVUgdgFHXkoDUMQvvQBegUIARCRAQ	https://lh3.googleusercontent.com/a-/AOh14Gj25xJP4iUeD_7qST5yjUs6Rr-kPQmPyW4gMcQojCo=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	26	22	Yes
Masjid Salman ITB	361	Make me feel so calm	2020-11-10 02:06:41 +00:00		Farhan Rohmat	https://www.google.com/maps/contrib/116706730707130943429?hl=en-ID&sa=X&ved=2ahUKEwidj5Pq2oz0AhXN7XMBHY8GAjQQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14Gj9zyJYzzqwwcz3D8ba85Yomk2OL5YIAuNMH1OT3w=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	38	9	Yes
Masjid Salman ITB	362	Comfortable mosque with good acoustics inside	2020-11-10 02:06:41 +00:00		Bima Sukmana Aulia	https://www.google.com/maps/contrib/117456648678404888465?hl=en-ID&sa=X&ved=2ahUKEwidj5Pq2oz0AhXN7XMBHY8GAjQQvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14GjbInudzstIqSX-RASMyR2mSP8FoM5DI1D9Q0hjyg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	30	0	Yes
Masjid Salman ITB	363	When you lose your self. Come back here	2019-11-10 02:06:41 +00:00		Alief Irham	https://www.google.com/maps/contrib/116622360628049541101?hl=en-ID&sa=X&ved=2ahUKEwidj5Pq2oz0AhXN7XMBHY8GAjQQvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14Gid7jKiYZYg2-0gIPNXOGqZDxAxsKvuZzumSmtglx8=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	72	20	Yes
Masjid Salman ITB	364	There are some clean toilets, prayer sets, and sports facilities. Not only for university students, but it's provided for public too.	2019-11-10 02:06:41 +00:00		Estetika Jami'ati	https://www.google.com/maps/contrib/112996758814239873607?hl=en-ID&sa=X&ved=2ahUKEwidj5Pq2oz0AhXN7XMBHY8GAjQQvvQBegQIARBP	https://lh3.googleusercontent.com/a-/AOh14Gig8lYt5nlQBDyVO2-478x0SL89r5U80x4smxhoiw=s40-c-c0x00000000-cc-rp-mo-ba5-br100	4	88	868	Yes
